"latitude","longitude","confidence"
-36.49,147.761,100
-36.491,147.749,100
-36.493,147.738,84
-36.494,147.726,100
-36.496,147.715,92
-36.497,147.704,100
-36.499,147.692,100
-36.762,145.612,80
-36.763,145.598,100
-36.765,145.584,100
-36.227,149.53,93
-36.229,149.518,98
-36.231,149.507,100
-36.232,149.496,96
-36.437,148.076,76
-36.439,148.064,65
-36.477,147.782,97
-36.479,147.77,100
-36.48,147.759,100
-36.482,147.747,100
-36.483,147.736,100
-36.485,147.725,100
-36.486,147.714,77
-36.752,145.609,86
-36.754,145.596,100
-36.755,145.582,81
-36.22,149.516,100
-36.222,149.505,100
-36.223,149.494,92
-36.428,148.074,97
-36.43,148.063,91
-36.44,147.984,87
-36.467,147.791,86
-36.468,147.78,93
-36.47,147.768,100
-36.471,147.757,100
-36.473,147.746,100
-36.474,147.734,100
-36.476,147.723,100
-36.477,147.712,100
-36.211,149.514,76
-36.213,149.503,100
-36.433,147.971,75
-36.434,147.959,100
-36.441,147.914,84
-36.442,147.903,93
-36.455,147.812,87
-36.456,147.8,92
-36.458,147.789,95
-36.459,147.778,100
-36.461,147.766,100
-36.462,147.755,100
-36.464,147.744,100
-36.465,147.732,100
-36.467,147.721,100
-36.468,147.71,91
-36.204,149.501,97
-36.205,149.49,100
-36.379,148.296,100
-36.38,148.284,100
-36.425,147.957,97
-36.427,147.946,68
-36.428,147.935,100
-36.43,147.923,100
-36.433,147.901,100
-36.435,147.889,100
-36.445,147.81,76
-36.447,147.799,98
-36.448,147.787,100
-36.45,147.776,100
-36.452,147.765,100
-36.453,147.753,100
-36.455,147.742,100
-36.456,147.73,100
-36.196,149.487,88
-36.37,148.293,100
-36.371,148.282,100
-36.373,148.271,83
-36.404,148.045,92
-36.405,148.034,91
-36.419,147.933,100
-36.421,147.921,100
-36.422,147.91,90
-36.424,147.899,100
-36.425,147.888,100
-36.427,147.876,73
-36.438,147.797,84
-36.439,147.785,100
-36.441,147.774,100
-36.442,147.762,100
-36.444,147.751,100
-36.446,147.74,100
-36.447,147.728,100
-36.187,149.485,84
-36.359,148.303,80
-36.361,148.291,98
-36.362,148.28,90
-36.364,148.269,100
-36.416,147.886,100
-36.418,147.874,91
-36.43,147.783,84
-36.432,147.772,100
-36.433,147.76,100
-36.435,147.749,100
-36.436,147.738,100
-36.438,147.727,100
-36.352,148.289,92
-36.353,148.278,75
-36.423,147.77,100
-36.424,147.758,100
-36.426,147.747,100
-36.427,147.736,87
-36.429,147.725,100
-36.43,147.713,74
-36.171,149.475,87
-36.173,149.464,66
-36.416,147.762,100
-36.417,147.751,100
-36.419,147.739,99
-36.42,147.728,96
-36.422,147.716,91
-36.369,148.031,73
-36.408,147.749,98
-36.41,147.737,100
-36.411,147.726,100
-36.413,147.715,78
-36.387,147.837,89
-36.145,149.457,100
-36.147,149.446,100
-36.149,149.435,95
-36.15,149.424,87
-36.356,147.994,89
-36.358,147.983,100
-36.376,147.847,93
-36.378,147.835,100
-36.379,147.824,76
-36.123,149.545,99
-36.125,149.534,93
-36.136,149.455,100
-36.138,149.444,100
-36.14,149.433,100
-36.141,149.422,100
-36.143,149.41,95
-36.348,147.981,88
-36.369,147.833,100
-36.11,149.565,97
-36.112,149.554,100
-36.116,149.532,100
-36.117,149.52,100
-36.119,149.509,91
-36.121,149.498,100
-36.122,149.487,96
-36.127,149.453,98
-36.129,149.442,100
-36.131,149.431,100
-36.132,149.419,100
-36.134,149.408,100
-36.136,149.397,100
-36.36,147.832,65
-36.07,149.767,92
-36.072,149.756,93
-36.074,149.745,100
-36.1,149.574,88
-36.101,149.563,100
-36.103,149.552,100
-36.108,149.518,100
-36.11,149.507,100
-36.112,149.496,100
-36.113,149.485,100
-36.115,149.473,100
-36.117,149.462,100
-36.118,149.451,100
-36.12,149.44,100
-36.122,149.429,100
-36.123,149.417,100
-36.125,149.406,100
-36.127,149.395,100
-36.128,149.384,97
-36.13,149.373,100
-36.132,149.361,100
-36.133,149.35,100
-36.061,149.765,100
-36.063,149.754,100
-36.065,149.742,100
-36.091,149.572,95
-36.092,149.561,93
-36.096,149.539,91
-36.099,149.516,100
-36.101,149.505,100
-36.103,149.494,100
-36.104,149.482,96
-36.123,149.359,100
-36.124,149.348,99
-36.052,149.763,100
-36.054,149.752,100
-36.056,149.74,100
-36.057,149.729,97
-36.08,149.581,99
-36.082,149.57,91
-36.314,147.962,74
-36.045,149.749,100
-36.047,149.738,100
-36.048,149.727,93
-36.305,147.96,92
-36.306,147.949,80
-36.328,147.79,94
-36.041,149.731,100
-36.042,149.72,81
-36.063,149.584,73
-36.065,149.572,85
-36.297,147.964,81
-36.298,147.953,73
-36.032,149.729,100
-36.033,149.717,90
-36.035,149.706,86
-36.037,149.695,83
-36.039,149.683,87
-36.056,149.57,100
-36.057,149.559,100
-36.059,149.548,82
-36.288,147.962,100
-36.289,147.951,100
-36.017,149.761,100
-36.019,149.749,100
-36.021,149.738,100
-36.023,149.726,100
-36.024,149.715,100
-36.026,149.704,100
-36.028,149.693,100
-36.029,149.681,100
-36.031,149.67,100
-36.047,149.568,89
-36.048,149.557,100
-36.05,149.546,100
-36.052,149.534,95
-36.279,147.96,100
-36.28,147.949,100
-36.282,147.938,86
-36.31,147.734,94
-36.007,149.77,100
-36.008,149.759,100
-36.01,149.747,100
-36.012,149.736,100
-36.013,149.725,100
-36.015,149.713,100
-36.017,149.702,100
-36.019,149.691,100
-36.02,149.679,100
-36.022,149.668,94
-36.039,149.555,83
-36.041,149.544,99
-36.043,149.532,100
-36.299,147.744,75
-36.3,147.732,94
-36.302,147.721,100
-35.987,149.835,100
-35.989,149.824,96
-35.997,149.768,92
-35.999,149.757,100
-36.001,149.745,100
-36.003,149.734,100
-36.004,149.723,100
-36.006,149.711,100
-36.008,149.7,100
-36.01,149.688,100
-36.011,149.677,100
-36.013,149.665,73
-36.015,149.654,85
-36.032,149.542,80
-36.034,149.53,100
-36.035,149.519,88
-36.29,147.742,88
-36.291,147.73,100
-36.293,147.719,100
-35.99,149.755,97
-35.992,149.743,100
-35.994,149.732,100
-35.995,149.72,100
-35.997,149.709,100
-35.999,149.697,100
-36.001,149.686,100
-36.002,149.674,100
-36.004,149.663,85
-36.025,149.528,72
-36.026,149.517,95
-36.284,147.717,99
-35.983,149.741,93
-35.984,149.73,100
-35.986,149.718,100
-35.988,149.706,100
-35.99,149.695,100
-35.991,149.684,100
-35.993,149.672,100
-35.995,149.661,100
-35.997,149.65,80
-36.009,149.571,81
-36.017,149.515,100
-36.019,149.504,97
-36.275,147.715,97
-36.276,147.703,100
-36.278,147.692,100
-35.951,149.886,88
-35.975,149.728,100
-35.977,149.716,100
-35.979,149.704,100
-35.981,149.693,100
-35.982,149.681,100
-35.984,149.67,98
-35.986,149.659,68
-35.996,149.591,65
-35.998,149.58,100
-36,149.569,100
-36.008,149.513,100
-36.01,149.501,100
-36.267,147.702,100
-36.269,147.69,100
-36.27,147.679,100
-35.938,149.907,96
-35.94,149.896,81
-35.968,149.714,88
-35.97,149.702,100
-35.972,149.691,100
-35.973,149.679,100
-35.975,149.668,100
-35.977,149.657,83
-35.98,149.635,93
-35.982,149.623,100
-35.984,149.612,94
-35.985,149.601,95
-35.987,149.589,100
-35.989,149.578,100
-35.991,149.567,100
-36.001,149.499,100
-36.002,149.488,86
-36.258,147.7,100
-36.26,147.688,100
-36.261,147.677,100
-35.929,149.905,100
-35.931,149.894,100
-35.933,149.882,100
-35.963,149.689,100
-35.964,149.677,100
-35.966,149.666,100
-35.968,149.655,92
-35.969,149.644,84
-35.971,149.632,100
-35.973,149.621,100
-35.975,149.61,91
-35.976,149.599,100
-35.978,149.587,100
-35.98,149.576,100
-35.982,149.565,100
-35.983,149.553,89
-35.992,149.497,87
-35.993,149.486,100
-36.249,147.698,100
-36.25,147.686,100
-36.252,147.675,100
-36.65,144.324,100
-36.652,144.309,98
-35.923,149.897,67
-35.956,149.68,100
-35.957,149.669,100
-35.959,149.658,100
-35.961,149.647,93
-35.962,149.635,93
-35.964,149.624,100
-35.966,149.613,84
-35.969,149.59,100
-35.971,149.579,100
-35.973,149.567,100
-35.974,149.556,100
-35.976,149.545,93
-35.983,149.5,88
-35.985,149.489,98
-35.998,149.399,96
-36.244,147.678,100
-36.245,147.667,98
-36.656,144.318,77
-35.96,149.588,80
-35.962,149.577,88
-35.964,149.565,100
-35.965,149.554,100
-35.967,149.543,100
-35.969,149.531,100
-35.97,149.52,90
-35.972,149.509,100
-35.974,149.498,94
-35.975,149.487,78
-35.987,149.408,100
-35.989,149.397,100
-35.991,149.386,100
-35.992,149.375,100
-35.994,149.364,98
-36.643,144.332,95
-36.645,144.317,100
-35.958,149.541,100
-35.96,149.529,100
-35.961,149.518,100
-35.963,149.507,68
-35.975,149.429,99
-35.976,149.418,97
-35.98,149.395,100
-35.982,149.384,100
-35.983,149.373,100
-35.985,149.362,95
-35.86,150.12,78
-35.861,150.108,85
-35.964,149.438,91
-35.966,149.427,100
-35.967,149.415,100
-35.969,149.404,98
-35.972,149.382,100
-35.974,149.371,100
-35.976,149.36,100
-35.852,150.106,100
-35.856,150.083,84
-35.955,149.436,81
-35.957,149.424,100
-35.958,149.413,100
-35.96,149.402,100
-35.962,149.391,76
-35.965,149.369,100
-35.967,149.358,100
-35.968,149.346,100
-35.848,150.069,75
-35.85,150.058,92
-35.946,149.433,85
-35.948,149.422,100
-35.949,149.411,100
-35.951,149.4,94
-35.956,149.367,92
-35.958,149.355,96
-35.959,149.344,100
-35.961,149.333,99
-35.937,149.431,95
-35.939,149.42,100
-35.94,149.409,100
-35.942,149.398,100
-35.95,149.342,91
-35.952,149.331,99
-35.832,150.053,79
-35.834,150.042,95
-35.836,150.03,97
-35.837,150.019,100
-35.839,150.007,100
-35.841,149.996,100
-35.928,149.429,76
-35.93,149.418,100
-35.931,149.407,100
-35.933,149.396,100
-35.935,149.385,100
-35.936,149.373,100
-36.066,148.484,100
-35.823,150.051,78
-35.825,150.04,100
-35.826,150.028,100
-35.828,150.016,100
-35.83,150.005,100
-35.832,149.994,100
-35.834,149.983,88
-35.922,149.405,89
-35.924,149.394,100
-35.926,149.382,100
-35.927,149.371,100
-35.929,149.36,100
-36.057,148.482,100
-36.135,147.923,94
-36.137,147.912,100
-35.815,150.037,93
-35.817,150.026,100
-35.819,150.014,100
-35.821,150.003,100
-35.823,149.992,100
-35.824,149.98,100
-35.917,149.38,83
-35.918,149.369,98
-35.92,149.358,87
-36.048,148.48,74
-36.05,148.469,100
-36.052,148.458,94
-36.053,148.447,87
-36.128,147.91,100
-36.129,147.899,97
-36.131,147.888,71
-36.165,147.638,100
-36.166,147.627,90
-35.814,150.007,85
-35.817,149.985,100
-36.062,148.329,78
-36.12,147.914,100
-36.122,147.903,100
-36.123,147.892,100
-36.125,147.881,100
-36.157,147.643,100
-36.159,147.632,100
-36.16,147.62,100
-35.808,149.983,100
-35.81,149.971,86
-36.044,148.393,100
-36.048,148.36,100
-36.05,148.349,98
-36.109,147.924,100
-36.111,147.912,100
-36.113,147.901,100
-36.114,147.89,100
-36.116,147.879,100
-36.117,147.867,100
-36.148,147.641,100
-36.15,147.63,100
-36.151,147.618,100
-35.799,149.98,77
-36.032,148.414,100
-36.035,148.392,100
-36.043,148.336,100
-36.044,148.325,78
-36.1,147.922,100
-36.102,147.91,100
-36.103,147.899,100
-36.105,147.888,100
-36.107,147.877,100
-36.108,147.865,100
-36.11,147.854,95
-36.14,147.628,65
-36.142,147.617,100
-36.144,147.605,86
-36.021,148.423,100
-36.023,148.412,100
-36.024,148.401,100
-36.026,148.39,100
-36.027,148.378,100
-36.029,148.367,100
-36.03,148.356,100
-36.034,148.334,100
-36.035,148.323,100
-36.037,148.312,72
-36.093,147.909,100
-36.094,147.897,100
-36.096,147.886,100
-36.098,147.875,100
-36.099,147.863,100
-36.101,147.852,92
-36.102,147.841,68
-36.131,147.626,94
-36.133,147.615,87
-36.134,147.603,87
-36.009,148.443,100
-36.01,148.432,100
-36.012,148.421,100
-36.013,148.41,100
-36.015,148.399,100
-36.017,148.388,100
-36.018,148.377,100
-36.02,148.365,100
-36.021,148.354,100
-36.023,148.343,100
-36.025,148.332,100
-36.026,148.321,100
-36.028,148.31,87
-36.082,147.918,72
-36.084,147.907,100
-36.085,147.895,100
-36.087,147.884,100
-36.088,147.872,94
-36.09,147.861,87
-36.127,147.59,76
-35.772,149.974,97
-35.774,149.962,100
-35.775,149.951,100
-36.001,148.43,100
-36.003,148.419,100
-36.008,148.386,100
-36.009,148.375,100
-36.011,148.363,100
-36.012,148.352,100
-36.014,148.341,100
-36.016,148.33,100
-36.017,148.319,100
-36.075,147.904,87
-36.076,147.893,95
-36.078,147.882,100
-36.118,147.588,87
-36.119,147.577,70
-35.763,149.971,78
-35.764,149.96,100
-35.992,148.428,100
-35.994,148.417,100
-35.997,148.395,100
-35.999,148.384,100
-36,148.373,100
-36.002,148.361,100
-36.003,148.35,100
-36.005,148.339,100
-36.006,148.328,100
-36.008,148.317,100
-36.066,147.902,84
-36.067,147.891,97
-36.075,147.835,72
-36.107,147.598,87
-36.109,147.586,94
-36.11,147.575,100
-36.112,147.563,72
-35.755,149.958,93
-35.982,148.437,69
-35.983,148.426,83
-35.985,148.415,100
-35.986,148.404,100
-35.988,148.393,100
-35.99,148.382,100
-35.991,148.371,100
-35.997,148.326,100
-35.999,148.315,100
-36.001,148.304,100
-36.002,148.293,100
-36.004,148.282,100
-36.005,148.271,84
-36.061,147.867,100
-36.063,147.856,100
-36.064,147.844,100
-36.066,147.833,98
-36.098,147.596,100
-36.099,147.585,100
-36.101,147.573,100
-36.104,147.55,72
-35.741,149.99,100
-35.743,149.978,100
-35.744,149.967,84
-35.746,149.955,100
-35.748,149.944,100
-35.75,149.933,100
-35.976,148.413,68
-35.977,148.402,87
-35.979,148.391,94
-35.981,148.38,100
-35.982,148.369,94
-35.992,148.302,100
-35.993,148.291,100
-35.995,148.28,100
-36.048,147.899,84
-36.049,147.887,100
-36.051,147.876,100
-36.052,147.865,100
-36.054,147.854,100
-36.055,147.843,100
-36.057,147.831,100
-36.086,147.617,85
-36.087,147.605,94
-36.089,147.594,100
-36.09,147.582,100
-36.092,147.571,100
-35.73,149.999,100
-35.732,149.988,100
-35.733,149.976,100
-35.735,149.965,84
-35.737,149.953,75
-35.739,149.942,100
-35.741,149.931,100
-35.742,149.92,100
-35.898,148.888,100
-35.9,148.877,100
-35.97,148.389,87
-35.972,148.378,100
-35.973,148.367,94
-35.978,148.333,94
-35.983,148.3,100
-35.984,148.289,100
-35.986,148.278,100
-36.04,147.886,100
-36.041,147.874,100
-36.043,147.863,100
-36.045,147.852,100
-36.046,147.841,100
-36.048,147.829,99
-36.075,147.626,75
-36.077,147.615,89
-36.078,147.603,91
-36.08,147.592,100
-36.081,147.581,100
-36.083,147.569,100
-36.084,147.557,100
-35.693,150.187,82
-35.725,149.98,100
-35.727,149.968,98
-35.729,149.957,70
-35.732,149.934,95
-35.738,149.9,68
-35.891,148.879,100
-35.912,148.735,85
-35.913,148.724,71
-35.954,148.436,98
-35.956,148.425,94
-35.962,148.381,100
-35.964,148.369,100
-35.966,148.358,100
-35.967,148.347,100
-35.969,148.336,100
-35.97,148.325,98
-35.975,148.291,89
-35.977,148.28,100
-35.978,148.269,96
-36.034,147.866,100
-36.036,147.855,100
-36.037,147.844,100
-36.039,147.833,100
-36.04,147.821,79
-36.042,147.81,82
-36.074,147.572,81
-36.076,147.561,74
-35.73,149.887,100
-35.732,149.875,100
-35.903,148.733,100
-35.904,148.722,100
-35.906,148.711,100
-35.945,148.434,100
-35.949,148.412,87
-35.95,148.401,75
-35.952,148.39,87
-35.953,148.379,100
-35.955,148.367,100
-35.956,148.356,100
-35.958,148.345,100
-35.96,148.334,100
-35.961,148.323,100
-35.966,148.289,100
-35.968,148.278,86
-36.022,147.887,65
-36.025,147.864,87
-36.027,147.853,94
-36.028,147.842,100
-36.03,147.831,94
-35.719,149.896,77
-35.721,149.884,100
-35.723,149.873,100
-35.894,148.731,100
-35.895,148.72,100
-35.897,148.709,100
-35.898,148.698,100
-35.936,148.432,100
-35.938,148.421,100
-35.94,148.41,100
-35.941,148.399,100
-35.943,148.388,100
-35.944,148.377,100
-35.946,148.365,100
-35.947,148.354,100
-35.949,148.343,100
-35.951,148.332,100
-35.955,148.299,96
-35.957,148.288,96
-35.959,148.276,100
-35.96,148.265,100
-36.019,147.84,94
-36.021,147.829,75
-36.025,147.795,73
-35.707,149.916,71
-35.709,149.905,87
-35.712,149.882,95
-35.714,149.871,100
-35.873,148.807,87
-35.875,148.796,90
-35.884,148.729,100
-35.886,148.718,100
-35.888,148.707,97
-35.889,148.696,100
-35.891,148.685,99
-35.927,148.43,78
-35.929,148.419,100
-35.931,148.408,100
-35.932,148.397,100
-35.934,148.386,100
-35.935,148.375,100
-35.938,148.352,100
-35.94,148.341,100
-35.945,148.308,90
-35.946,148.297,100
-35.948,148.286,100
-35.949,148.274,100
-35.951,148.263,98
-35.953,148.252,100
-35.954,148.241,100
-35.959,148.208,87
-36.015,147.805,65
-35.656,150.178,86
-35.658,150.167,94
-35.703,149.88,100
-35.705,149.868,100
-35.706,149.857,95
-35.864,148.805,100
-35.866,148.794,100
-35.867,148.783,100
-35.869,148.772,89
-35.877,148.716,78
-35.879,148.705,95
-35.88,148.694,98
-35.882,148.683,100
-35.92,148.417,98
-35.922,148.406,100
-35.923,148.395,100
-35.925,148.384,100
-35.926,148.373,100
-35.933,148.328,91
-35.934,148.317,100
-35.936,148.306,100
-35.937,148.295,100
-35.939,148.284,100
-35.94,148.272,96
-35.942,148.261,80
-35.944,148.25,66
-35.945,148.239,94
-35.948,148.217,94
-35.95,148.206,100
-35.647,150.176,87
-35.649,150.164,94
-35.651,150.153,75
-35.694,149.877,71
-35.696,149.866,100
-35.697,149.855,100
-35.855,148.803,93
-35.857,148.792,100
-35.858,148.781,100
-35.86,148.77,100
-35.862,148.759,100
-35.863,148.747,75
-35.868,148.714,81
-35.87,148.703,95
-35.871,148.692,91
-35.873,148.681,100
-35.874,148.67,100
-35.913,148.404,94
-35.914,148.393,100
-35.916,148.382,100
-35.917,148.371,100
-35.919,148.36,100
-35.92,148.349,80
-35.924,148.326,90
-35.925,148.315,100
-35.927,148.304,100
-35.928,148.293,94
-35.939,148.215,94
-35.941,148.204,100
-35.942,148.193,100
-35.64,150.162,81
-35.642,150.151,68
-35.643,150.139,70
-35.681,149.898,80
-35.683,149.887,100
-35.685,149.875,100
-35.686,149.864,100
-35.688,149.853,96
-35.848,148.79,100
-35.849,148.779,100
-35.851,148.768,100
-35.853,148.757,100
-35.854,148.745,100
-35.856,148.734,94
-35.862,148.69,98
-35.864,148.679,85
-35.865,148.668,100
-35.867,148.657,100
-35.904,148.402,88
-35.905,148.391,94
-35.907,148.38,94
-35.908,148.369,94
-35.91,148.358,93
-35.674,149.884,89
-35.676,149.873,100
-35.677,149.862,100
-35.679,149.851,100
-35.681,149.839,73
-35.839,148.788,79
-35.84,148.777,100
-35.842,148.766,100
-35.844,148.755,100
-35.845,148.743,100
-35.847,148.732,100
-35.848,148.721,86
-35.853,148.688,100
-35.855,148.677,100
-35.856,148.666,98
-35.858,148.655,100
-35.86,148.644,99
-35.901,148.356,98
-35.904,148.334,78
-35.906,148.322,76
-35.957,147.954,93
-35.958,147.943,100
-35.96,147.932,100
-35.961,147.921,97
-35.963,147.909,82
-35.665,149.882,93
-35.666,149.871,100
-35.668,149.86,100
-35.67,149.848,100
-35.672,149.837,100
-35.831,148.775,100
-35.833,148.764,100
-35.835,148.753,100
-35.836,148.741,100
-35.838,148.73,100
-35.839,148.719,100
-35.846,148.675,97
-35.851,148.642,91
-35.89,148.365,94
-35.892,148.354,100
-35.893,148.343,78
-35.895,148.332,100
-35.896,148.32,94
-35.948,147.952,100
-35.949,147.941,100
-35.951,147.93,100
-35.952,147.919,100
-35.954,147.907,100
-35.956,147.896,87
-35.657,149.868,100
-35.659,149.857,100
-35.661,149.846,100
-35.663,149.835,100
-35.822,148.773,100
-35.824,148.762,100
-35.826,148.751,100
-35.827,148.739,100
-35.829,148.728,88
-35.83,148.717,84
-35.837,148.673,94
-35.842,148.64,92
-35.878,148.385,100
-35.88,148.374,100
-35.881,148.363,100
-35.883,148.352,100
-35.884,148.341,97
-35.886,148.33,100
-35.887,148.318,73
-35.894,148.274,68
-35.909,148.162,89
-35.911,148.151,100
-35.912,148.14,89
-35.94,147.939,98
-35.942,147.928,100
-35.943,147.917,100
-35.945,147.905,100
-35.946,147.894,100
-35.816,148.766,100
-35.817,148.755,100
-35.819,148.743,97
-35.821,148.732,97
-35.822,148.721,71
-35.829,148.677,81
-35.833,148.644,75
-35.871,148.378,75
-35.875,148.356,94
-35.876,148.345,100
-35.878,148.334,100
-35.879,148.323,94
-35.903,148.156,100
-35.904,148.144,100
-35.935,147.921,100
-35.937,147.91,100
-35.939,147.898,100
-35.94,147.887,100
-35.643,149.859,78
-35.808,148.753,100
-35.81,148.742,100
-35.812,148.73,100
-35.813,148.719,90
-35.821,148.664,100
-35.823,148.653,97
-35.862,148.376,100
-35.866,148.354,100
-35.867,148.343,100
-35.869,148.332,100
-35.87,148.321,100
-35.872,148.31,73
-35.892,148.165,99
-35.894,148.154,100
-35.895,148.142,100
-35.897,148.131,97
-35.926,147.919,100
-35.928,147.908,100
-35.93,147.897,100
-35.634,149.857,100
-35.636,149.846,78
-35.801,148.74,77
-35.855,148.363,96
-35.857,148.352,100
-35.858,148.341,100
-35.86,148.33,100
-35.883,148.163,87
-35.885,148.152,100
-35.886,148.14,100
-35.888,148.129,100
-35.919,147.906,92
-35.92,147.895,82
-35.625,149.855,100
-35.847,148.35,86
-35.849,148.339,100
-35.852,148.317,70
-35.616,149.852,92
-35.84,148.337,90
-35.842,148.326,94
-35.824,148.322,100
-35.825,148.311,95
-35.855,148.099,65
-35.856,148.088,77
-35.91,147.695,78
-35.913,147.673,99
-35.813,148.331,100
-35.815,148.32,100
-35.816,148.309,100
-35.818,148.298,81
-35.9,147.705,100
-35.901,147.694,100
-35.903,147.682,89
-35.802,148.34,82
-35.804,148.329,100
-35.806,148.318,100
-35.807,148.307,100
-35.891,147.703,100
-35.892,147.692,100
-35.894,147.68,100
-35.795,148.327,100
-35.796,148.316,100
-35.798,148.305,100
-35.8,148.294,90
-35.882,147.701,100
-35.883,147.69,87
-35.898,147.577,89
-35.9,147.566,87
-35.783,148.352,93
-35.784,148.341,100
-35.786,148.33,100
-35.787,148.319,100
-35.789,148.308,100
-35.79,148.297,100
-35.792,148.286,79
-35.794,148.275,100
-35.795,148.264,100
-35.797,148.252,100
-35.798,148.241,100
-35.875,147.693,66
-35.89,147.581,67
-35.891,147.569,87
-35.893,147.558,94
-35.49,150.246,75
-35.775,148.339,100
-35.777,148.328,100
-35.778,148.317,100
-35.78,148.306,100
-35.781,148.295,91
-35.783,148.284,80
-35.785,148.273,95
-35.786,148.262,80
-35.788,148.251,84
-35.789,148.239,100
-35.881,147.579,77
-35.882,147.567,100
-35.884,147.556,100
-35.885,147.545,94
-35.887,147.533,87
-35.479,150.255,100
-35.481,150.244,100
-35.482,150.232,93
-35.765,148.348,100
-35.766,148.337,100
-35.768,148.326,100
-35.769,148.315,100
-35.771,148.304,100
-35.772,148.293,100
-35.774,148.282,95
-35.779,148.249,72
-35.78,148.238,84
-35.873,147.565,93
-35.875,147.554,100
-35.876,147.543,100
-35.878,147.531,100
-35.879,147.52,94
-35.881,147.509,87
-35.471,150.242,100
-35.473,150.23,97
-35.757,148.335,100
-35.759,148.324,94
-35.76,148.313,100
-35.762,148.302,100
-35.763,148.291,100
-35.768,148.258,94
-35.799,148.035,90
-35.867,147.541,84
-35.869,147.53,100
-35.87,147.518,87
-35.75,148.322,75
-35.751,148.311,94
-35.753,148.3,96
-35.754,148.289,100
-35.756,148.278,100
-35.757,148.267,96
-35.759,148.256,100
-35.429,150.389,94
-35.431,150.377,100
-35.432,150.365,97
-35.744,148.298,100
-35.745,148.287,100
-35.747,148.276,100
-35.75,148.254,99
-35.763,148.165,72
-35.419,150.386,100
-35.421,150.375,100
-35.423,150.363,100
-35.738,148.274,98
-35.739,148.263,100
-35.741,148.252,100
-35.41,150.384,84
-35.412,150.372,88
-35.414,150.36,97
-35.732,148.25,100
-35.721,148.259,100
-35.723,148.248,100
-35.712,148.257,100
-35.714,148.246,100
-35.706,148.25,100
-35.707,148.239,100
-35.697,148.248,100
-35.698,148.237,100
-35.686,148.257,100
-35.688,148.246,100
-35.689,148.235,100
-35.674,148.277,75
-35.676,148.266,94
-35.677,148.255,100
-35.679,148.244,100
-35.68,148.233,100
-35.682,148.222,97
-35.668,148.253,100
-35.67,148.242,100
-35.671,148.231,100
-35.673,148.22,93
-35.658,148.262,71
-35.659,148.251,100
-35.661,148.24,100
-35.662,148.229,100
-35.664,148.218,100
-35.665,148.207,66
-35.652,148.238,98
-35.653,148.227,90
-35.655,148.216,88
-35.313,150.416,98
-35.315,150.404,97
-35.641,148.247,87
-35.643,148.236,100
-35.632,148.246,93
-35.634,148.235,100
-35.625,148.233,90
-35.615,148.235,94
-35.617,148.224,100
-35.629,148.136,100
-35.286,150.365,99
-35.288,150.353,100
-35.62,148.134,99
-35.279,150.351,82
-35.328,150.038,87
-35.33,150.026,93
-35.332,150.015,84
-35.602,148.198,83
-35.604,148.187,95
-35.607,148.165,100
-35.319,150.036,100
-35.321,150.024,98
-35.323,150.013,100
-35.325,150.001,100
-35.326,149.99,77
-35.593,148.196,100
-35.595,148.185,100
-35.596,148.174,100
-35.598,148.163,100
-35.599,148.152,100
-35.601,148.141,73
-35.607,148.097,94
-35.308,150.045,93
-35.31,150.033,100
-35.312,150.022,100
-35.314,150.01,100
-35.315,149.999,100
-35.317,149.988,97
-35.586,148.183,100
-35.587,148.172,100
-35.589,148.161,100
-35.251,150.344,82
-35.304,150.008,100
-35.306,149.997,100
-35.308,149.985,100
-35.31,149.974,90
-35.576,148.181,100
-35.578,148.17,94
-35.58,148.159,100
-35.581,148.148,100
-35.583,148.137,100
-35.221,150.472,82
-35.223,150.46,87
-35.225,150.449,76
-35.244,150.33,93
-35.297,149.995,99
-35.299,149.983,94
-35.301,149.972,94
-35.214,150.458,87
-35.215,150.446,100
-35.206,150.444,90
-35.266,149.97,84
-35.255,149.979,80
-35.257,149.968,100
-35.259,149.956,100
-35.261,149.945,100
-35.246,149.977,79
-35.25,149.954,100
-35.252,149.943,100
-35.253,149.931,100
-35.528,148.074,91
-35.237,149.975,100
-35.239,149.963,100
-35.241,149.952,92
-35.242,149.941,100
-35.244,149.929,100
-35.246,149.918,72
-35.139,150.532,67
-35.228,149.973,100
-35.23,149.961,100
-35.231,149.95,100
-35.233,149.939,100
-35.235,149.927,100
-35.237,149.916,81
-35.502,148.126,100
-35.504,148.114,100
-35.505,148.103,91
-35.13,150.53,82
-35.219,149.971,100
-35.221,149.959,100
-35.222,149.948,86
-35.224,149.936,100
-35.226,149.925,80
-35.493,148.124,100
-35.495,148.113,100
-35.496,148.101,93
-35.504,148.046,89
-35.484,148.122,93
-35.486,148.111,91
-35.487,148.1,82
-35.489,148.088,100
-35.495,148.044,100
-35.497,148.033,100
-35.503,147.989,77
-35.119,150.478,83
-35.121,150.466,100
-35.477,148.109,94
-35.478,148.098,100
-35.483,148.064,98
-35.485,148.053,100
-35.486,148.042,100
-35.488,148.031,100
-35.492,147.998,73
-35.494,147.987,95
-35.468,148.107,94
-35.469,148.096,100
-35.471,148.085,100
-35.472,148.074,100
-35.474,148.063,100
-35.476,148.051,100
-35.477,148.04,100
-35.479,148.029,100
-35.48,148.018,100
-35.482,148.007,100
-35.483,147.996,100
-35.485,147.985,95
-35.459,148.105,94
-35.46,148.094,100
